,Price,Area,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Jogging Track,Swimming Pool,Average_price_per_sq_ft,Andheri,Badlapur,Boisar,Borivali,Chembur,Dahisar,Dombivli,Ghatkopar,Goregaon,Kalyan,Kamothe,Kandivali,Kharghar,Malad,Mira Road,Mulund,Naigaon,Nala Sopara,Panvel,Parle,Powai,Taloja,Thane,Ulwe,Vasai,Virar
3291,12000000,1150,3,0,1,0,1,0,1,0,1,1,1,1,0,0,9286.166981726528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
714,12600000,1150,2,0,0,1,1,1,1,0,1,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,11000000,1150,2,0,0,1,1,1,1,0,1,0,0,0,0,0,12153.185730503088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,17100000,1150,2,0,0,1,1,1,1,0,1,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,13000000,1150,2,0,1,1,1,0,1,1,1,0,1,1,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,9300000,1150,2,0,1,1,1,1,1,0,1,1,0,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,9900000,1150,2,1,1,1,1,0,1,0,1,1,0,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,9500000,1150,2,0,1,1,1,1,1,0,1,1,1,0,1,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,20500000,1150,2,0,0,1,1,1,1,0,0,0,0,0,0,0,14951.616283756552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,12000000,1150,2,1,1,1,1,0,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3811,12000000,1150,2,1,1,1,1,0,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2412,9000000,1150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3554,18500000,1150,2,0,1,1,1,0,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1546,6500000,1150,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11445.64260945051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,9000000,1150,2,0,1,1,0,0,0,0,0,0,0,0,0,0,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3561,29000000,1150,2,0,1,1,1,1,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2424,9500000,1150,2,0,0,1,0,0,0,0,0,0,0,0,0,0,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
989,6193000,1150,3,1,1,1,1,0,1,1,1,1,1,0,1,1,11378.827707167562,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,14500000,1150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2607,12200000,1150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1080,19000000,1150,3,0,0,0,1,1,1,0,0,0,0,0,0,0,11378.827707167562,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,6542000,1150,2,1,1,1,1,1,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,11600000,1150,2,0,1,1,1,0,1,1,1,0,1,1,1,1,11533.32520851746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4087,16800000,1150,2,1,1,1,1,0,1,1,1,1,1,1,1,1,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2596,16500000,1150,2,0,1,0,1,0,1,1,1,1,1,1,1,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2597,16500000,1150,2,0,1,1,1,0,1,1,1,1,1,1,1,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2322,7500000,1150,2,0,0,1,1,0,1,0,1,0,0,0,0,0,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2327,8000000,1150,2,0,1,1,1,0,1,1,0,0,1,0,1,0,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3803,17500000,1150,2,1,1,1,0,0,0,0,1,0,0,0,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4380,16000000,1150,2,1,1,1,0,0,0,1,1,1,0,0,0,0,9470.592654222006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2326,8500000,1150,2,0,0,1,1,0,1,1,0,1,0,0,1,0,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2321,7198999,1150,2,0,1,1,1,0,1,0,1,0,0,0,0,0,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
342,8200000,1150,2,1,1,1,1,1,1,1,1,1,1,1,1,0,7766.881873305601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,6100000,1150,2,0,0,1,1,0,1,0,0,0,0,0,0,0,7766.881873305601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,21000000,1150,2,0,0,1,1,1,1,0,0,0,0,0,0,0,14951.616283756552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,13000000,1150,3,1,1,1,1,0,1,1,1,1,1,1,1,1,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3060,6400000,1150,2,1,1,1,0,0,0,0,0,0,0,0,0,0,11148.00502809653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
424,19000000,1150,3,0,0,1,1,1,1,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4429,9200000,1150,2,1,1,1,1,0,0,1,1,1,1,0,1,1,13217.986640127636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3897,8200000,1150,2,1,1,1,1,0,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,8500000,1150,2,0,1,1,1,1,1,1,1,1,0,1,1,1,11533.32520851746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,9500000,1150,2,0,1,1,0,0,0,0,1,1,0,0,0,0,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
285,16700000,1150,2,0,0,1,1,1,0,0,0,0,1,0,0,0,7766.881873305601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,28500000,1150,2,0,1,1,1,1,1,1,1,1,1,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2858,8500000,1150,2,0,0,1,0,0,0,1,0,1,0,0,0,0,13218.2759846628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2948,10000000,1150,2,0,1,1,1,0,0,1,0,1,0,0,1,0,11148.00502809653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2977,8400000,1150,2,0,0,1,0,0,0,0,0,1,0,0,0,0,11148.00502809653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2825,11200000,1150,2,0,1,1,0,0,0,0,1,1,0,0,0,1,13218.2759846628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4027,25500000,1151,3,1,1,1,0,0,0,1,1,1,1,0,1,1,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161,29000000,1153,3,0,1,1,1,0,1,1,1,1,1,0,1,1,11533.32520851746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,18100000,1153,3,1,1,1,0,0,0,1,1,1,0,0,0,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3758,14000000,1154,2,0,1,1,0,0,0,1,0,1,0,0,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1902,18000000,1155,2,0,1,1,1,0,1,1,1,0,1,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,7500000,1155,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9470.592654222006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
344,5000000,1155,2,1,0,1,1,1,1,1,0,0,1,0,1,0,7766.881873305601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,10500000,1155,2,0,1,1,1,1,1,1,1,1,1,1,1,1,11533.32520851746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,7500000,1155,2,1,0,1,0,0,0,0,0,0,0,0,0,0,9470.592654222006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3564,18500000,1155,2,0,1,1,0,0,0,1,1,1,0,0,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3600,8000000,1155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4514,9000000,1155,2,1,0,0,0,0,0,0,0,0,0,0,0,0,13217.986640127636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
371,10000000,1155,2,0,1,1,1,1,1,0,0,0,0,0,0,0,14951.616283756552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,10000000,1156,2,0,1,1,0,0,0,0,1,1,0,0,0,0,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4516,8300000,1157,2,1,0,0,0,0,0,0,0,0,0,0,0,0,13217.986640127636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
470,13000000,1157,2,0,1,1,1,1,1,1,1,1,1,1,1,1,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,8800000,1157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13217.986640127636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2305,13300000,1158,2,1,1,1,0,0,0,1,1,1,0,0,0,1,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4506,8700000,1158,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13217.986640127636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3786,21300000,1160,2,1,1,1,0,0,1,1,1,1,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3147,7350000,1160,3,0,0,1,1,0,1,1,1,1,1,0,1,0,6084.088271231219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3371,2900000,1160,3,0,0,0,0,0,0,1,1,0,0,0,0,1,8172.410045428118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2248,25000000,1160,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3237,3000000,1160,3,0,1,1,0,0,0,1,1,1,1,0,1,1,6084.088271231219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2697,11100000,1160,2,1,1,1,1,0,1,1,1,1,1,1,1,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3614,9200000,1160,2,1,1,1,0,0,0,1,1,1,0,1,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57,9000000,1160,2,0,1,1,1,1,1,0,1,1,1,0,1,1,11533.32520851746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,8700000,1160,2,0,1,1,1,1,1,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,9570000,1160,2,0,1,1,0,0,0,1,1,0,0,1,0,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
603,11000000,1160,2,0,0,0,1,1,1,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,9620000,1160,2,1,1,1,0,0,0,1,1,1,0,0,0,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2840,20000000,1164,2,0,1,1,1,0,1,1,1,1,0,0,1,1,13218.2759846628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
409,19000000,1165,2,0,0,1,1,1,1,0,0,0,0,0,0,0,14951.616283756552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,8500000,1165,2,0,1,1,1,1,1,0,0,0,0,0,0,0,11533.32520851746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,20900000,1165,2,1,1,1,1,0,1,1,1,0,1,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
878,10500000,1165,2,0,0,1,1,1,1,0,0,0,0,0,0,0,11497.831148260064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,18000000,1165,3,0,1,1,1,0,1,0,1,1,0,0,1,1,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,16500000,1166,2,1,1,1,1,1,1,0,1,0,1,0,0,1,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,9100000,1168,2,0,1,1,0,0,0,1,0,1,0,0,0,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2848,9100000,1168,2,0,1,1,0,0,0,0,0,1,0,0,0,1,13218.2759846628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1236,11500000,1170,2,1,1,1,1,0,1,1,1,0,1,0,1,1,12153.185730503088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,10500000,1170,2,0,0,1,1,1,1,0,0,0,0,0,0,0,9903.194966820023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,28200000,1170,3,0,0,1,1,1,1,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,14000000,1170,2,0,1,0,1,0,1,1,1,1,1,0,0,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159,15200000,1170,2,0,1,1,1,0,1,1,1,1,1,0,1,1,11533.32520851746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,9800000,1170,2,1,1,1,0,0,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,15000000,1170,2,0,1,1,1,0,1,1,1,1,1,0,0,1,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1122,9000000,1171,2,0,1,0,1,0,0,0,0,0,0,0,0,0,12153.185730503088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,7618000,1172,2,1,1,1,1,0,1,1,1,1,1,1,1,1,11148.00502809653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2038,18500000,1174,3,1,1,1,0,0,1,1,1,1,1,1,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
538,16500000,1175,2,0,1,1,1,1,1,1,1,1,1,1,1,1,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,8500000,1175,2,0,1,1,1,1,1,1,1,1,0,0,0,0,11445.64260945051,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,18000000,1175,2,0,1,0,1,1,1,0,0,0,0,0,0,0,14951.616283756552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,8500000,1175,3,0,0,0,0,0,1,0,0,0,0,0,0,0,9903.194966820023,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,8100000,1175,2,1,1,1,0,0,0,0,1,1,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
479,8725000,1175,2,0,1,1,1,1,1,0,1,1,0,0,1,1,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,8600000,1177,2,0,1,1,0,0,0,1,1,1,0,0,0,0,13217.986640127636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
860,18000000,1180,2,0,0,0,0,1,1,1,0,0,0,0,1,1,11497.831148260064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3013,9000000,1180,2,0,1,1,1,0,1,1,1,1,1,0,1,1,11148.00502809653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
859,16500000,1180,2,0,0,0,0,1,1,1,0,0,0,0,1,1,11497.831148260064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3689,10800000,1180,2,1,1,1,1,0,1,1,1,1,1,1,1,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1788,30000000,1180,2,0,1,1,0,0,0,1,1,1,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,10000000,1180,2,1,1,1,1,1,1,1,1,1,1,1,1,1,13217.986640127636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224,9200000,1180,2,0,1,1,1,1,1,0,0,0,0,0,0,0,11533.32520851746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,6400000,1180,2,0,1,0,1,1,1,0,0,0,0,0,0,0,11378.827707167562,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,6400000,1180,2,0,1,1,1,1,1,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,16800000,1180,2,0,0,0,0,1,1,1,0,0,0,0,1,1,11497.831148260064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,24600000,1182,3,1,1,1,0,0,0,1,1,1,0,0,0,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
627,11500000,1182,2,0,0,0,1,1,1,0,0,0,0,0,0,0,12356.683791843734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,11500000,1182,2,0,0,0,1,1,1,0,0,0,0,0,0,0,12153.185730503088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,13000000,1185,2,0,1,1,1,1,1,1,1,1,1,0,1,1,8324.771341463415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890,8800000,1185,2,1,1,1,0,0,0,1,1,1,0,0,0,0,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2337,9500000,1185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2589,9100000,1185,3,1,0,1,0,0,0,0,0,1,0,0,0,0,11638.595473963214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3798,8800000,1185,2,1,1,1,1,1,1,1,1,1,0,0,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
249,14000000,1185,3,0,1,1,1,0,1,1,1,1,1,1,1,1,7766.881873305601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,10500000,1187,2,1,1,1,1,0,1,1,1,1,1,0,0,0,11378.827707167562,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,17500000,1188,2,1,1,1,1,0,1,1,1,0,1,1,1,1,12985.656981380673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,17500000,1188,2,0,1,1,1,0,0,1,1,0,1,1,1,1,12985.656981380673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,22500000,1189,3,0,1,1,1,0,1,0,0,0,1,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,25000000,1189,3,1,1,1,0,0,0,1,1,1,0,0,0,1,15524.020993220844,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1890,20200000,1190,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4245,13500000,1190,2,0,1,1,0,0,0,1,1,1,0,1,1,1,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
830,10500000,1190,2,1,0,0,0,0,0,0,0,0,0,0,0,0,12985.656981380673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,30000000,1195,2,0,0,1,0,0,0,0,0,0,0,0,0,0,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1999,27500000,1196,3,1,1,1,1,0,1,1,1,1,1,0,1,1,14218.652950020318,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,7481000,1197,3,1,1,1,1,0,0,1,1,0,0,0,0,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,13000000,1197,2,0,1,1,1,1,1,1,0,1,1,0,0,1,11533.32520851746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,21000000,1198,2,0,1,1,1,0,1,1,1,1,1,1,1,1,13163.757647515911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4283,16000000,1200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11765.208380209506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
457,19500000,1200,3,0,0,1,1,1,1,0,0,0,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,18500000,1200,3,0,0,1,1,1,1,1,0,1,0,0,0,0,12517.427219084591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
